  Time[s]  W_orig[kg]  W_clean[kg]  W_interp[kg]  Disch[l/s]
52514   82.25   82.25   82.25    1.04
52525   82.13   82.13   82.13    1.03
52535   84.21 -999.00   82.17    1.03
52545   82.20   82.20   82.20    1.03
52555   82.33   82.33   82.33    1.04
52565   82.26   82.26   82.26    1.04
52575   82.34   82.34   82.34    1.04
52585   82.34   82.34   82.34    1.04
52595   82.21   82.21   82.21    1.03
52605   82.21   82.21   82.21    1.04
52615   82.86 -999.00   82.21    1.04
52626   82.21   82.21   82.21    1.04
52636   82.41 -999.00   82.22    1.04
52646   82.23   82.23   82.23    1.04
52656   82.41   82.41   82.41    1.04
52666   82.42   82.42   82.42    1.04
52676   82.49   82.49   82.49    1.04
52686   83.37 -999.00   82.56    1.04
52696   82.63   82.63   82.63    1.03
52706   82.55   82.55   82.55    1.03
52716   84.90 -999.00   82.45    1.03
52727   82.34   82.34   82.34    1.03
52737   82.44   82.44   82.44    1.03
52747   82.62   82.62   82.62    1.03
52757   82.66   82.66   82.66    1.03
52767   82.54   82.54   82.54    1.04
52777   82.65   82.65   82.65    1.04
52787   82.57   82.57   82.57    1.04
52802   82.68   82.68   82.68    1.04
52813   82.54   82.54   82.54    1.03
52823   82.62   82.62   82.62    1.04
52833   82.62   82.62   82.62    1.03
52843   82.70   82.70   82.70    1.05
52853   82.62   82.62   82.62    1.04
52863   82.74   82.74   82.74    1.04
52874   82.54   82.54   82.54    1.03
52884   82.78   82.78   82.78    1.04
52894   82.74   82.74   82.74    1.04
52904   82.73   82.73   82.73    1.04
52914   82.65   82.65   82.65    1.03
52924   82.65   82.65   82.65    1.03
52934   82.68   82.68   82.68    1.03
52944   82.63   82.63   82.63    1.03
52955   82.68   82.68   82.68    1.03
52965   82.55   82.55   82.55    1.03
52975   84.98 -999.00   82.73    1.03
52985   82.90   82.90   82.90    1.03
52995   82.97   82.97   82.97    1.03
53005   82.97   82.97   82.97    1.04
53015   82.81   82.81   82.81    1.03
53025   85.09 -999.00   82.86    1.03
53035   82.90   82.90   82.90    1.04
53046   82.86   82.86   82.86    1.04
53056   85.27 -999.00   83.03    1.04
53066   83.21   83.21   83.21    1.04
53076   82.82   82.82   82.82    1.03
53086   83.03   83.03   83.03    1.03
53096   83.05   83.05   83.05    1.03
53106   83.07   83.07   83.07    1.03
53116   83.26   83.26   83.26    1.04
53127   83.10   83.10   83.10    1.03
53137   83.11   83.11   83.11    1.04
53147   84.09 -999.00   83.13    1.03
53157   83.15   83.15   83.15    1.04
53167   83.68 -999.00   83.11    1.05
53183   83.05   83.05   83.05    1.03
53193   83.27   83.27   83.27    1.04
53203   83.34   83.34   83.34    1.03
53214   83.16   83.16   83.16    1.03
53224   83.24   83.24   83.24    1.04
53234   83.21   83.21   83.21    1.03
53244   83.42 -999.00   83.23    1.04
53254   83.26   83.26   83.26    1.03
53265   83.98 -999.00   83.34    1.03
53275   83.42   83.42   83.42    1.04
53285   85.91 -999.00   83.40    1.04
53295   83.39   83.39   83.39    1.03
53305   83.31   83.31   83.31    1.03
53315   83.27   83.27   83.27    1.03
53325   83.32   83.32   83.32    1.03
53335   83.80 -999.00   83.43    1.04
53345   83.53   83.53   83.53    1.03
53355   83.50   83.50   83.50    1.04
53365   83.66   83.66   83.66    1.04
53376   84.21 -999.00   83.70    1.04
53386   83.74   83.74   83.74    1.03
53396   83.61   83.61   83.61    1.04
53406   84.13   84.13   84.13    1.03
53416   84.43   84.43   84.43    1.03
53426   85.91 -999.00   84.13    1.03
53436   83.82   83.82   83.82    1.04
53446   83.71   83.71   83.71    1.04
53457   83.87   83.87   83.87    1.03
53467   83.92   83.92   83.92    1.03
53477   83.69   83.69   83.69    1.04
53487   83.79   83.79   83.79    1.04
53497   83.79   83.79   83.79    1.04
53507   83.69   83.69   83.69    1.04
53517   84.25 -999.00   83.86    1.03
53527   84.03   84.03   84.03    1.03
53543   83.95   83.95   83.95    1.04
53553   83.87   83.87   83.87    1.04
53563   83.98   83.98   83.98    1.03
53573   83.95   83.95   83.95    1.03
53583   86.34 -999.00   83.97    1.03
53593   84.00   84.00   84.00    1.03
53603   84.05   84.05   84.05    1.03
53613   84.03   84.03   84.03    1.03
53624   84.01   84.01   84.01    1.03
53634   84.14   84.14   84.14    1.03
53644   83.98   83.98   83.98    1.03
53654   84.16   84.16   84.16    1.04
53664   84.17   84.17   84.17    1.04
53674   84.16   84.16   84.16    1.03
53684   85.94 -999.00   84.09    1.03
53694   84.01   84.01   84.01    1.03
53705   84.16   84.16   84.16    1.03
53715   84.06   84.06   84.06    1.03
53725   84.16   84.16   84.16    1.03
53735   84.21   84.21   84.21    1.04
53745   84.24   84.24   84.24    1.04
53755   84.13   84.13   84.13    1.03
53765   84.21   84.21   84.21    1.03
53776   84.37   84.37   84.37    1.04
53786   84.19   84.19   84.19    1.04
53796   84.17   84.17   84.17    1.03
53806   84.27   84.27   84.27    1.04
53816   84.37   84.37   84.37    1.04
53826   84.40   84.40   84.40    1.03
53836   84.19   84.19   84.19    1.03
53846   84.16   84.16   84.16    1.03
53856   84.43   84.43   84.43    1.03
53866   84.30   84.30   84.30    1.03
53876   84.33   84.33   84.33    1.04
53886   84.98 -999.00   84.35    1.03
53897   84.37   84.37   84.37    1.04
53907   84.51   84.51   84.51    1.04
53917   84.33   84.33   84.33    1.04
53927   84.24   84.24   84.24    1.03
53937   84.22   84.22   84.22    1.03
53947   84.37   84.37   84.37    1.03
53963   84.29   84.29   84.29    1.04
53973   84.45   84.45   84.45    1.03
53983   84.38   84.38   84.38    1.04
53994   84.24   84.24   84.24    1.03
54004   85.86 -999.00   84.27    1.03
54014   84.30   84.30   84.30    1.03
54024   84.51 -999.00   84.30    1.03
54034   84.30   84.30   84.30    1.03
54044   84.25   84.25   84.25    1.03
54054   84.51   84.51   84.51    1.03
54064   84.59   84.59   84.59    1.04
54074   84.30   84.30   84.30    1.03
54084   84.45   84.45   84.45    1.04
54095   84.49   84.49   84.49    1.04
54105   84.53   84.53   84.53    1.03
54115   84.41   84.41   84.41    1.03
54125   84.74 -999.00   84.48    1.04
54135   84.54   84.54   84.54    1.04
54145   84.48   84.48   84.48    1.04
54155   84.40   84.40   84.40    1.03
54165   84.45   84.45   84.45    1.03
54175   85.17 -999.00   84.55    1.03
54186   84.66   84.66   84.66    1.04
54196   84.58   84.58   84.58    1.04
54206   84.56   84.56   84.56    1.03
54216   84.85 -999.00   84.58    1.03
54226   84.61   84.61   84.61    1.03
54236   84.59   84.59   84.59    1.04
54246   84.66   84.66   84.66    1.04
54256   84.85   84.85   84.85    1.04
54266   85.01 -999.00   84.82    1.04
54277   84.78   84.78   84.78    1.03
54287   84.72   84.72   84.72    1.03
54297   84.83   84.83   84.83    1.04
54307   85.01   85.01   85.01    1.05
54317   84.91   84.91   84.91    1.03
54332   85.06   85.06   85.06    1.03
54343   84.72   84.72   84.72    1.03
54354   84.77   84.77   84.77    1.04
54364   84.74   84.74   84.74    1.03
54374   86.05 -999.00   84.81    1.04
54384   84.88   84.88   84.88    1.04
54394   84.90   84.90   84.90    1.04
54404   87.00 -999.00   84.86    1.04
54414   84.82   84.82   84.82    1.03
54424   86.68 -999.00   84.90    1.03
54434   84.98   84.98   84.98    1.03
54445   84.98   84.98   84.98    1.03
54455   84.85   84.85   84.85    1.04
54465   84.75   84.75   84.75    1.03
54475   85.02   85.02   85.02    1.03
54485   85.23 -999.00   84.94    1.04
54495   84.86   84.86   84.86    1.03
54505   85.07   85.07   85.07    1.03
54515   85.04   85.04   85.04    1.03
54526   84.91   84.91   84.91    1.04
54536   84.94   84.94   84.94    1.04
54546   86.92 -999.00   84.88    1.03
54556   84.82   84.82   84.82    1.04
54566   84.98   84.98   84.98    1.04
54576   84.86   84.86   84.86    1.04
54586   85.12   85.12   85.12    1.03
54596   85.23   85.23   85.23    1.05
54606   84.96   84.96   84.96    1.04
54616   84.96   84.96   84.96    1.03
54627   84.96   84.96   84.96    1.03
54637   85.11   85.11   85.11    1.04
54647   84.99   84.99   84.99    1.03
54657   85.17   85.17   85.17    1.03
54667   85.70 -999.00   85.04    1.04
54677   84.91   84.91   84.91    1.03
54687   86.34 -999.00   85.06    1.03
54697   85.22   85.22   85.22    1.03
54707   85.15   85.15   85.15    1.03
54717   85.25   85.25   85.25    1.04
54732   85.04   85.04   85.04    1.04
54743   85.06   85.06   85.06    1.03
54753   85.28 -999.00   85.07    1.03
54764   85.09   85.09   85.09    1.03
54774   85.62 -999.00   85.13    1.03
54784   85.17   85.17   85.17    1.04
54794   85.44 -999.00   85.12    1.05
54804   85.07   85.07   85.07    1.03
54814   85.19   85.19   85.19    1.03
54824   85.73 -999.00   85.20    1.04
54834   85.22   85.22   85.22    1.04
54845   86.86 -999.00   85.22    1.04
54855   85.22   85.22   85.22    1.03
54865   85.27   85.27   85.27    1.03
54875   85.55 -999.00   85.27    1.04
54885   85.28   85.28   85.28    1.03
54895   85.30   85.30   85.30    1.03
54905   85.52   85.52   85.52    1.04
54915   85.43   85.43   85.43    1.03
54925   86.25 -999.00   85.44    1.03
54935   85.46   85.46   85.46    1.04
54946   87.27 -999.00   85.39    1.03
54956   85.33   85.33   85.33    1.03
54966   85.52 -999.00   85.35    1.04
54976   85.36   85.36   85.36    1.03
54986   85.31   85.31   85.31    1.03
54996   85.51   85.51   85.51    1.04
55006   85.49   85.49   85.49    1.04
55016   85.60   85.60   85.60    1.04
55027   85.33   85.33   85.33    1.03
55037   85.44   85.44   85.44    1.03
55047   85.51   85.51   85.51    1.03
55057   85.49   85.49   85.49    1.03
55067   85.52   85.52   85.52    1.03
55077   85.67   85.67   85.67    1.03
55087   85.51   85.51   85.51    1.03
55097   85.52   85.52   85.52    1.03
55107   86.10 -999.00   85.55    1.04
55117   85.59   85.59   85.59    1.03
55127   85.52   85.52   85.52    1.04
55137   85.68   85.68   85.68    1.03
55153   86.37 -999.00   85.63    1.04
55163   85.60   85.60   85.60    1.03
55173   85.76   85.76   85.76    1.04
55183   85.73   85.73   85.73    1.04
55193   85.64   85.64   85.64    1.03
55204   85.67   85.67   85.67    1.04
55214   85.75   85.75   85.75    1.04
55224   86.50 -999.00   85.93    1.03
55234   86.12   86.12   86.12    1.05
55244   85.76   85.76   85.76    1.03
55254   85.67   85.67   85.67    1.03
55264   85.68   85.68   85.68    1.04
55274   85.70   85.70   85.70    1.03
55284   85.80   85.80   85.80    1.03
55294   85.68   85.68   85.68    1.03
55305   85.92   85.92   85.92    1.04
55315   85.83   85.83   85.83    1.04
55325   85.73   85.73   85.73    1.04
55335   85.86   85.86   85.86    1.04
55345   85.72   85.72   85.72    1.03
55355   85.76   85.76   85.76    1.04
55365   85.84   85.84   85.84    1.04
55375   85.81   85.81   85.81    1.03
55385   85.92   85.92   85.92    1.04
55395   85.84   85.84   85.84    1.03
55406   85.99   85.99   85.99    1.03
55416   86.33 -999.00   85.98    1.04
55426   85.97   85.97   85.97    1.04
55436   85.91   85.91   85.91    1.04
55446   86.05   86.05   86.05    1.04
55456   85.89   85.89   85.89    1.03
55466   85.88   85.88   85.88    1.04
55476   85.92   85.92   85.92    1.04
55486   86.05   86.05   86.05    1.03
55497   85.91   85.91   85.91    1.03
55507   86.00   86.00   86.00    1.05
55517   85.88   85.88   85.88    1.03
55527   85.88   85.88   85.88    1.03
55537   86.18 -999.00   85.88    1.04
55552   85.89   85.89   85.89    1.03
55563   85.97   85.97   85.97    1.04
55573   86.12   86.12   86.12    1.03
55583   86.07   86.07   86.07    1.04
55593   86.50 -999.00   86.08    1.04
55603   86.08   86.08   86.08    1.03
55613   86.08   86.08   86.08    1.03
55623   86.08   86.08   86.08    1.03
55633   86.17   86.17   86.17    1.03
55644   86.23   86.23   86.23    1.04
55654   86.29   86.29   86.29    1.04
55664   86.31   86.31   86.31    1.04
55674   86.28   86.28   86.28    1.03
55684   86.17   86.17   86.17    1.03
55694   87.02 -999.00   86.33    1.03
55704   86.50   86.50   86.50    1.03
55714   86.21   86.21   86.21    1.03
55724   86.20   86.20   86.20    1.03
55735   86.18   86.18   86.18    1.03
55745   86.20   86.20   86.20    1.03
55755   86.36   86.36   86.36    1.05
55765   86.49   86.49   86.49    1.04
55775   87.56 -999.00   86.42    1.05
55785   86.36   86.36   86.36    1.04
55795   86.47   86.47   86.47    1.04
55805   86.36   86.36   86.36    1.03
55815   86.50   86.50   86.50    1.05
55826   86.49   86.49   86.49    1.04
55836   86.50   86.50   86.50    1.04
55846   86.34   86.34   86.34    1.03
55856   86.44   86.44   86.44    1.04
55866   86.49   86.49   86.49    1.04
55876   86.42   86.42   86.42    1.04
55886   86.44   86.44   86.44    1.03
55897   86.60   86.60   86.60    1.04
55907   86.36   86.36   86.36    1.03
55917   86.29   86.29   86.29    1.03
55927   86.45   86.45   86.45    1.04
55937   87.77 -999.00   86.53    1.03
55947   86.60   86.60   86.60    1.03
55957   86.36   86.36   86.36    1.03
55967   86.36   86.36   86.36    1.03
55977   86.26   86.26   86.26    1.03
55987   86.23   86.23   86.23    1.04
56002   86.42   86.42   86.42    1.03
56013   87.03 -999.00   86.47    1.04
56023   86.52   86.52   86.52    1.03
56033   86.41   86.41   86.41    1.03
56043   86.52   86.52   86.52    1.04
56053   86.60   86.60   86.60    1.04
56063   86.57   86.57   86.57    1.04
56073   86.41   86.41   86.41    1.04
56084   86.39   86.39   86.39    1.03
56094   86.47   86.47   86.47    1.03
56104   86.45   86.45   86.45    1.03
56114   86.98 -999.00   86.64    1.04
56124   86.82   86.82   86.82    1.04
56134   86.82   86.82   86.82    1.04
56145   86.82   86.82   86.82    1.04
56155   87.40 -999.00   86.82    1.04
56165   86.81   86.81   86.81    1.04
56175   86.89   86.89   86.89    1.03
56185   86.57   86.57   86.57    1.03
56195   86.94   86.94   86.94    1.03
56205   87.05   87.05   87.05    1.04
56216   87.26 -999.00   87.01    1.03
56226   86.97   86.97   86.97    1.03
56236   87.00   87.00   87.00    1.03
56246   87.23   87.23   87.23    1.04
56256   87.11   87.11   87.11    1.04
56266   87.08   87.08   87.08    1.04
56276   87.92 -999.00   87.14    1.04
56286   87.19   87.19   87.19    1.04
56296   87.06   87.06   87.06    1.03
56306   87.26   87.26   87.26    1.04
56316   87.29   87.29   87.29    1.05
56326   87.19   87.19   87.19    1.04
56336   87.24   87.24   87.24    1.04
56347   87.16   87.16   87.16    1.03
56357   87.16   87.16   87.16    1.04
56367   87.47   87.47   87.47    1.04
56377   87.43   87.43   87.43    1.04
56387   87.39   87.39   87.39    1.04
56397   87.29   87.29   87.29    1.03
56407   87.34   87.34   87.34    1.03
56423   87.35   87.35   87.35    1.03
56433   87.43   87.43   87.43    1.04
56443   87.35   87.35   87.35    1.03
56453   87.39   87.39   87.39    1.03
56463   87.45   87.45   87.45    1.04
56473   87.39   87.39   87.39    1.03
56484   87.39   87.39   87.39    1.04
56494   87.40   87.40   87.40    1.04
56504   87.51   87.51   87.51    1.04
56514   87.58   87.58   87.58    1.03
56524   87.45   87.45   87.45    1.03
56534   87.47   87.47   87.47    1.03
56544   87.53   87.53   87.53    1.04
56554   87.51   87.51   87.51    1.04
56564   87.63   87.63   87.63    1.04
56575   87.59   87.59   87.59    1.03
56585   87.71   87.71   87.71    1.04
56595   87.64   87.64   87.64    1.03
56605   87.72   87.72   87.72    1.03
56615   87.66   87.66   87.66    1.04
56625   87.48   87.48   87.48    1.03
56635   87.64   87.64   87.64    1.03
56645   87.53   87.53   87.53    1.04
56655   87.61   87.61   87.61    1.04
56666   87.87 -999.00   87.51    1.03
56676   87.42   87.42   87.42    1.04
56686   87.47   87.47   87.47    1.03
56696   87.48   87.48   87.48    1.04
56706   87.56   87.56   87.56    1.04
56716   87.47   87.47   87.47    1.03
56727   87.42   87.42   87.42    1.03
56737   87.59   87.59   87.59    1.04
56747   87.47   87.47   87.47    1.03
56757   87.55   87.55   87.55    1.04
56767   87.61   87.61   87.61    1.04
56777   87.47   87.47   87.47    1.04
56787   87.53   87.53   87.53    1.03
56797   87.63   87.63   87.63    1.05
56807   87.67   87.67   87.67    1.04
56822   88.67 -999.00   87.61    1.05
56833   87.56   87.56   87.56    1.04
56843   87.82 -999.00   87.58    1.04
56853   87.59   87.59   87.59    1.03
56863   87.72   87.72   87.72    1.04
56873   87.61   87.61   87.61    1.03
